Chip,Peak 1,Peak 2,Peak 3,Peak 4,Peak 5,Peak 6,Peak 7,Peak 8,Peak 9,Peak 10,Peak 11,Peak 12,Peak 13,Peak 14,Peak 15,Peak 16,Peak 17,Peak 18,Peak 19,Peak 20,Peak 21,Peak 22,Peak 23,Peak 24,Peak 25,Peak 26,Peak 27,Peak 28,Peak 29,Peak 30,Peak 31,Peak 32,Temperature,Class
1,-2.3233015913990536,-2.0603173008908513,-0.9114439625703497,0.22289011744062562,-0.6687014681776675,0.8152413823851999,-0.45708691217677533,2.234547986410084,-1.1502280153469366,-0.26295060991735436,1.7668570078526562,2.178094763341675,0.8852662867294991,-0.1808929666971218,2.7199779455685764,-1.817804106705022,0.270146933858993,0.9003374430700187,2.4804686703156307,0.5214894224376458,-0.05124811887235639,1.3361186368988187,0.9946767308802503,-1.4578983422459972,2.5731633002555205,0.9207384108348341,-0.06487284838892166,0.6813626084931058,-0.2009918660131237,3.3828581496939116,2.800269770119005,0.9110543398308354,20.0,1
1,-2.342657795147639,-2.0283671129058125,-0.9929191458714365,0.42772001994815106,0.40740919197291386,1.1092548064822987,-0.39153429915048715,0.9256290376463863,-0.7169533807102688,0.2880078876077576,0.10507996699050988,1.0802115878718408,0.7271259520632815,-0.2477637666354252,2.316317290800151,-0.8196190402032427,-0.5280619221499983,0.8798156180167044,2.0682296381798535,1.4562215029222083,0.327176404880763,1.491226922414885,-0.30058523373957635,-0.9653375442853341,1.0144508505207037,-0.10825310058201372,1.7730593821007143,-1.0336826038884677,0.48206961670751647,0.844616056452544,3.0218581313132384,-0.7438493361667813,20.1,1
1,-2.2185531903877043,-2.120780070158263,-1.171462398663033,0.41969252129484724,0.8886331530418583,0.99079636595272,-0.5197588996553842,3.0244889432005686,-0.8731044398637146,0.6495678948646564,2.195347363950624,1.1431731527521913,1.0241471959535893,-0.001785762111208334,1.3896891018100344,-0.24193578610286098,-0.024603571068320326,0.967661616160524,2.4504083891889956,0.9175626757230346,-0.2793415620975774,2.192294896106578,0.7981815554141741,0.4452449593807592,-0.007190178536896836,0.05090651089737835,0.3620388340828584,1.8051846809948546,0.7054140334731601,3.5901920833988066,0.6785373876730666,1.1146251596636136,20.2,1
1,-2.1172521628510177,-1.8073919237430345,-1.1170854620144628,0.47900270824876356,0.011977478370952697,1.1205828879934667,-0.350250234784901,0.6080424629162037,-0.33239258099188124,0.7145377176453334,1.2941809912122004,0.9127173634188378,0.1410883633171146,0.5565430648014696,1.1227620753066392,0.42124911281630345,0.48757936958065906,-0.2289909925099782,1.3096411342300704,0.4751930871982394,-1.0802817847835524,1.9144909878681877,-0.1178076686264841,1.5429251129949564,3.191426266095185,1.7979456662743385,1.7886860817660981,1.3873242115184907,0.9693483994166022,1.523519947224153,1.8812861333785114,-0.8685974462054772,20.3,1
1,-1.65867041354975,-1.981713733411705,-1.0933055361832484,0.6925303684328693,-0.8993566509857288,1.3301240537425172,-0.7708736869398006,0.8987144786166914,0.19422267615396352,0.1510594749693544,2.3517725966882406,0.030502396227686614,0.640696834688875,-0.5550351718684537,0.8213443220180252,-1.3490636955681679,0.6214162178444205,-0.4829204226017665,0.6115554686985677,-0.6623484245596042,-1.6847659158246608,1.0590258591165913,-0.13453670997005526,0.872588710073944,2.3772162036917086,1.6984035784668823,1.571121528544384,2.0965817614492255,1.5591773933870112,0.13248207058797606,-0.17978061882263302,-0.7026772562638306,20.4,1
1,-1.791172474690163,-1.9180010732011128,-1.0789419978350077,0.5819363044302899,-1.5877873059541823,1.4770348522137449,-0.5808059134742871,2.376632203851546,0.05679774014670508,0.5549257384768741,3.342722051483868,-0.1379268880891917,0.3257030614791928,-0.019930140578135136,-0.5487824854620358,0.6152090695971871,0.1739507141951603,0.6477462008529512,-0.30729246817306716,2.2991652346514617,-0.24739060765546889,0.34984474178680836,0.29660218946854683,0.7807667242391904,0.3510859273749706,2.853595066001317,0.47878347668518395,1.234649855386518,0.8136676570015444,0.27949177404232894,-0.6139047908273354,0.6420511248393131,20.5,1
1,-1.86331568286575,-1.4567282381043665,-1.3075379010187154,0.8933366511073972,-0.017927144369397956,1.8021784638254377,-0.7147115381888107,2.171804345998279,0.8698050333854391,0.9354340498868711,2.599082296742764,-0.5168616636610398,0.7505692696223031,-0.36115870248242304,-0.3781623714051862,-1.3052946834142547,-0.02527842825133249,-0.12162128964184145,-1.1604604324273096,1.4202930372190572,-1.1516731294688234,-1.6690358809129597,-0.6768825278384836,2.3088440020510888,0.03167962220286251,2.6970974656342346,0.10711814106109188,2.429607056557697,0.9858538063865194,0.9277162887744864,-1.0439872016519485,0.5828908418740169,20.6,1
1,-1.9196796161747065,-1.3489846406443098,-1.255519137969801,0.8785988256151567,-3.5903831099109085,1.5478358542809283,-0.6583409006612527,0.9740698711600004,1.3955971351683614,0.07117409374666014,2.063795425526422,-0.6442471208815875,-0.156886986042182,0.30492075474650393,-1.0966170078244226,0.004227239777875448,-0.6403090527705813,0.23322833718045813,-1.4398984051725103,1.7459119391832822,-1.1346900234634425,-2.301729753424489,0.09960516941735142,2.0647928595795078,2.501843786736749,1.6801323857795074,1.60553810829862,0.6406527253570171,-0.04607372770853276,-0.4773359271754193,-0.29103368181781386,0.6316817887588958,20.7,1
1,-1.5549237415542798,-1.4367193996633347,-1.4419698052713685,0.9096158540912379,-0.18662491452948785,1.5980262913366519,-1.3021462368614445,0.5814606817321682,1.5345893890388285,1.0460086268030577,3.1232157359954655,-1.4859811406956918,0.4956097799213475,-0.3786184359172066,-1.2766533267168478,1.4364415461396913,0.0961158937063803,1.0483450336322735,-2.478100862876041,-0.5483027795865015,-0.14728181165295468,-1.166640416632038,0.3216904204453325,2.033031866695429,0.31611130899068474,0.39591211512948554,0.3928911395978469,-0.03945017332638192,-0.44665699382887586,-0.8511478078327965,0.0728021017931562,1.336730607799086,20.8,1
1,-1.5470634576498374,-1.5341090888878122,-1.5511482788818374,0.8865624436765462,-1.2176227293100015,1.9085845365797522,-0.6525393675791596,0.004875298064200803,1.3488732537373418,0.7576525369560329,1.5187347692998086,-1.544413795130953,-0.06740198014205342,-0.11309824937204692,-1.8844498049985592,2.1285427916242203,0.03028569718286605,0.49513187276931825,-1.69254809465252,0.986810697779892,0.7477616874615177,-2.1372020231972737,-0.2969562503949736,1.8088277305727805,0.965521086742804,-0.3457784454450288,0.908875452403814,1.6505100886422073,0.8211756658887931,0.8062980796402521,-0.3804933695980082,0.2563789769581607,20.9,1
